,user_id,game_name, time_is_play,searchingName,collection,follows,game_engines,genre1,genre2,genre3,keywords1,keywords2,keywords3,keywords4,keywords5,name,rating,rating_count,themes1,themes2,themes3,themes4,themes5,02_hltb_name,03_hltb_id,04_time_main,05_time_plus,06_time_100,07_time_allstyle,08_count_main,09_count_plus,10_count_100,11_count_allstyle,12_count_completed,13_count_speedrun,14_count_backlog,15_count_playing,16_count_retired,17_review_score,18_count_review,Rank,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
55,78309377,Enclave,1.0,Enclave,,17.0,Starbreeze Engine,Role-playing (RPG),Hack and slash/Beat 'em up,,assassin,orcs,wizards,medieval,arpg - action rpg,Enclave,76.9384605372928,41.0,Action,Action,Historical,,,enclave,3114,29963,43617,59014,38585,31,16,8,55,205,0,1780,33,301,64,42,9191,XB,2002.0,Adventure,Swing! Entertainment,0.11,0.03,0.0,0.01,0.14
56,79073449,Enclave,1.0,Enclave,,17.0,Starbreeze Engine,Role-playing (RPG),Hack and slash/Beat 'em up,,assassin,orcs,wizards,medieval,arpg - action rpg,Enclave,76.9384605372928,41.0,Action,Action,Historical,,,enclave,3114,29963,43617,59014,38585,31,16,8,55,205,0,1780,33,301,64,42,9191,XB,2002.0,Adventure,Swing! Entertainment,0.11,0.03,0.0,0.01,0.14
57,82071844,Enclave,1.0,Enclave,,17.0,Starbreeze Engine,Role-playing (RPG),Hack and slash/Beat 'em up,,assassin,orcs,wizards,medieval,arpg - action rpg,Enclave,76.9384605372928,41.0,Action,Action,Historical,,,enclave,3114,29963,43617,59014,38585,31,16,8,55,205,0,1780,33,301,64,42,9191,XB,2002.0,Adventure,Swing! Entertainment,0.11,0.03,0.0,0.01,0.14
58,86612326,Enclave,1.0,Enclave,,17.0,Starbreeze Engine,Role-playing (RPG),Hack and slash/Beat 'em up,,assassin,orcs,wizards,medieval,arpg - action rpg,Enclave,76.9384605372928,41.0,Action,Action,Historical,,,enclave,3114,29963,43617,59014,38585,31,16,8,55,205,0,1780,33,301,64,42,9191,XB,2002.0,Adventure,Swing! Entertainment,0.11,0.03,0.0,0.01,0.14
59,86912006,Enclave,1.0,Enclave,,17.0,Starbreeze Engine,Role-playing (RPG),Hack and slash/Beat 'em up,,assassin,orcs,wizards,medieval,arpg - action rpg,Enclave,76.9384605372928,41.0,Action,Action,Historical,,,enclave,3114,29963,43617,59014,38585,31,16,8,55,205,0,1780,33,301,64,42,9191,XB,2002.0,Adventure,Swing! Entertainment,0.11,0.03,0.0,0.01,0.14
60,87694960,Enclave,1.0,Enclave,,17.0,Starbreeze Engine,Role-playing (RPG),Hack and slash/Beat 'em up,,assassin,orcs,wizards,medieval,arpg - action rpg,Enclave,76.9384605372928,41.0,Action,Action,Historical,,,enclave,3114,29963,43617,59014,38585,31,16,8,55,205,0,1780,33,301,64,42,9191,XB,2002.0,Adventure,Swing! Entertainment,0.11,0.03,0.0,0.01,0.14
61,93300963,Enclave,1.0,Enclave,,17.0,Starbreeze Engine,Role-playing (RPG),Hack and slash/Beat 'em up,,assassin,orcs,wizards,medieval,arpg - action rpg,Enclave,76.9384605372928,41.0,Action,Action,Historical,,,enclave,3114,29963,43617,59014,38585,31,16,8,55,205,0,1780,33,301,64,42,9191,XB,2002.0,Adventure,Swing! Entertainment,0.11,0.03,0.0,0.01,0.14
62,94936385,Enclave,1.2,Enclave,,17.0,Starbreeze Engine,Role-playing (RPG),Hack and slash/Beat 'em up,,assassin,orcs,wizards,medieval,arpg - action rpg,Enclave,76.9384605372928,41.0,Action,Action,Historical,,,enclave,3114,29963,43617,59014,38585,31,16,8,55,205,0,1780,33,301,64,42,9191,XB,2002.0,Adventure,Swing! Entertainment,0.11,0.03,0.0,0.01,0.14
63,96914675,Enclave,1.0,Enclave,,17.0,Starbreeze Engine,Role-playing (RPG),Hack and slash/Beat 'em up,,assassin,orcs,wizards,medieval,arpg - action rpg,Enclave,76.9384605372928,41.0,Action,Action,Historical,,,enclave,3114,29963,43617,59014,38585,31,16,8,55,205,0,1780,33,301,64,42,9191,XB,2002.0,Adventure,Swing! Entertainment,0.11,0.03,0.0,0.01,0.14
64,97298878,Enclave,1.0,Enclave,,17.0,Starbreeze Engine,Role-playing (RPG),Hack and slash/Beat 'em up,,assassin,orcs,wizards,medieval,arpg - action rpg,Enclave,76.9384605372928,41.0,Action,Action,Historical,,,enclave,3114,29963,43617,59014,38585,31,16,8,55,205,0,1780,33,301,64,42,9191,XB,2002.0,Adventure,Swing! Entertainment,0.11,0.03,0.0,0.01,0.14
65,99374297,Enclave,1.0,Enclave,,17.0,Starbreeze Engine,Role-playing (RPG),Hack and slash/Beat 'em up,,assassin,orcs,wizards,medieval,arpg - action rpg,Enclave,76.9384605372928,41.0,Action,Action,Historical,,,enclave,3114,29963,43617,59014,38585,31,16,8,55,205,0,1780,33,301,64,42,9191,XB,2002.0,Adventure,Swing! Entertainment,0.11,0.03,0.0,0.01,0.14
66,100311267,Enclave,1.0,Enclave,,17.0,Starbreeze Engine,Role-playing (RPG),Hack and slash/Beat 'em up,,assassin,orcs,wizards,medieval,arpg - action rpg,Enclave,76.9384605372928,41.0,Action,Action,Historical,,,enclave,3114,29963,43617,59014,38585,31,16,8,55,205,0,1780,33,301,64,42,9191,XB,2002.0,Adventure,Swing! Entertainment,0.11,0.03,0.0,0.01,0.14
67,102825821,Enclave,6.0,Enclave,,17.0,Starbreeze Engine,Role-playing (RPG),Hack and slash/Beat 'em up,,assassin,orcs,wizards,medieval,arpg - action rpg,Enclave,76.9384605372928,41.0,Action,Action,Historical,,,enclave,3114,29963,43617,59014,38585,31,16,8,55,205,0,1780,33,301,64,42,9191,XB,2002.0,Adventure,Swing! Entertainment,0.11,0.03,0.0,0.01,0.14
68,103638409,Enclave,13.3,Enclave,,17.0,Starbreeze Engine,Role-playing (RPG),Hack and slash/Beat 'em up,,assassin,orcs,wizards,medieval,arpg - action rpg,Enclave,76.9384605372928,41.0,Action,Action,Historical,,,enclave,3114,29963,43617,59014,38585,31,16,8,55,205,0,1780,33,301,64,42,9191,XB,2002.0,Adventure,Swing! Entertainment,0.11,0.03,0.0,0.01,0.14
69,109205612,Enclave,1.0,Enclave,,17.0,Starbreeze Engine,Role-playing (RPG),Hack and slash/Beat 'em up,,assassin,orcs,wizards,medieval,arpg - action rpg,Enclave,76.9384605372928,41.0,Action,Action,Historical,,,enclave,3114,29963,43617,59014,38585,31,16,8,55,205,0,1780,33,301,64,42,9191,XB,2002.0,Adventure,Swing! Entertainment,0.11,0.03,0.0,0.01,0.14
70,111442295,Enclave,1.0,Enclave,,17.0,Starbreeze Engine,Role-playing (RPG),Hack and slash/Beat 'em up,,assassin,orcs,wizards,medieval,arpg - action rpg,Enclave,76.9384605372928,41.0,Action,Action,Historical,,,enclave,3114,29963,43617,59014,38585,31,16,8,55,205,0,1780,33,301,64,42,9191,XB,2002.0,Adventure,Swing! Entertainment,0.11,0.03,0.0,0.01,0.14
71,111551727,Enclave,2.6,Enclave,,17.0,Starbreeze Engine,Role-playing (RPG),Hack and slash/Beat 'em up,,assassin,orcs,wizards,medieval,arpg - action rpg,Enclave,76.9384605372928,41.0,Action,Action,Historical,,,enclave,3114,29963,43617,59014,38585,31,16,8,55,205,0,1780,33,301,64,42,9191,XB,2002.0,Adventure,Swing! Entertainment,0.11,0.03,0.0,0.01,0.14
72,114324869,Enclave,13.9,Enclave,,17.0,Starbreeze Engine,Role-playing (RPG),Hack and slash/Beat 'em up,,assassin,orcs,wizards,medieval,arpg - action rpg,Enclave,76.9384605372928,41.0,Action,Action,Historical,,,enclave,3114,29963,43617,59014,38585,31,16,8,55,205,0,1780,33,301,64,42,9191,XB,2002.0,Adventure,Swing! Entertainment,0.11,0.03,0.0,0.01,0.14
73,115632831,Enclave,1.0,Enclave,,17.0,Starbreeze Engine,Role-playing (RPG),Hack and slash/Beat 'em up,,assassin,orcs,wizards,medieval,arpg - action rpg,Enclave,76.9384605372928,41.0,Action,Action,Historical,,,enclave,3114,29963,43617,59014,38585,31,16,8,55,205,0,1780,33,301,64,42,9191,XB,2002.0,Adventure,Swing! Entertainment,0.11,0.03,0.0,0.01,0.14
74,116876958,Enclave,2.3,Enclave,,17.0,Starbreeze Engine,Role-playing (RPG),Hack and slash/Beat 'em up,,assassin,orcs,wizards,medieval,arpg - action rpg,Enclave,76.9384605372928,41.0,Action,Action,Historical,,,enclave,3114,29963,43617,59014,38585,31,16,8,55,205,0,1780,33,301,64,42,9191,XB,2002.0,Adventure,Swing! Entertainment,0.11,0.03,0.0,0.01,0.14
75,117531196,Enclave,1.0,Enclave,,17.0,Starbreeze Engine,Role-playing (RPG),Hack and slash/Beat 'em up,,assassin,orcs,wizards,medieval,arpg - action rpg,Enclave,76.9384605372928,41.0,Action,Action,Historical,,,enclave,3114,29963,43617,59014,38585,31,16,8,55,205,0,1780,33,301,64,42,9191,XB,2002.0,Adventure,Swing! Entertainment,0.11,0.03,0.0,0.01,0.14
76,118541865,Enclave,2.6,Enclave,,17.0,Starbreeze Engine,Role-playing (RPG),Hack and slash/Beat 'em up,,assassin,orcs,wizards,medieval,arpg - action rpg,Enclave,76.9384605372928,41.0,Action,Action,Historical,,,enclave,3114,29963,43617,59014,38585,31,16,8,55,205,0,1780,33,301,64,42,9191,XB,2002.0,Adventure,Swing! Entertainment,0.11,0.03,0.0,0.01,0.14
77,119909634,Enclave,1.0,Enclave,,17.0,Starbreeze Engine,Role-playing (RPG),Hack and slash/Beat 'em up,,assassin,orcs,wizards,medieval,arpg - action rpg,Enclave,76.9384605372928,41.0,Action,Action,Historical,,,enclave,3114,29963,43617,59014,38585,31,16,8,55,205,0,1780,33,301,64,42,9191,XB,2002.0,Adventure,Swing! Entertainment,0.11,0.03,0.0,0.01,0.14
78,121865430,Enclave,1.3,Enclave,,17.0,Starbreeze Engine,Role-playing (RPG),Hack and slash/Beat 'em up,,assassin,orcs,wizards,medieval,arpg - action rpg,Enclave,76.9384605372928,41.0,Action,Action,Historical,,,enclave,3114,29963,43617,59014,38585,31,16,8,55,205,0,1780,33,301,64,42,9191,XB,2002.0,Adventure,Swing! Entertainment,0.11,0.03,0.0,0.01,0.14
79,123734483,Enclave,1.0,Enclave,,17.0,Starbreeze Engine,Role-playing (RPG),Hack and slash/Beat 'em up,,assassin,orcs,wizards,medieval,arpg - action rpg,Enclave,76.9384605372928,41.0,Action,Action,Historical,,,enclave,3114,29963,43617,59014,38585,31,16,8,55,205,0,1780,33,301,64,42,9191,XB,2002.0,Adventure,Swing! Entertainment,0.11,0.03,0.0,0.01,0.14
80,126191291,Enclave,1.0,Enclave,,17.0,Starbreeze Engine,Role-playing (RPG),Hack and slash/Beat 'em up,,assassin,orcs,wizards,medieval,arpg - action rpg,Enclave,76.9384605372928,41.0,Action,Action,Historical,,,enclave,3114,29963,43617,59014,38585,31,16,8,55,205,0,1780,33,301,64,42,9191,XB,2002.0,Adventure,Swing! Entertainment,0.11,0.03,0.0,0.01,0.14
81,127272741,Enclave,4.3,Enclave,,17.0,Starbreeze Engine,Role-playing (RPG),Hack and slash/Beat 'em up,,assassin,orcs,wizards,medieval,arpg - action rpg,Enclave,76.9384605372928,41.0,Action,Action,Historical,,,enclave,3114,29963,43617,59014,38585,31,16,8,55,205,0,1780,33,301,64,42,9191,XB,2002.0,Adventure,Swing! Entertainment,0.11,0.03,0.0,0.01,0.14
82,127628725,Enclave,1.0,Enclave,,17.0,Starbreeze Engine,Role-playing (RPG),Hack and slash/Beat 'em up,,assassin,orcs,wizards,medieval,arpg - action rpg,Enclave,76.9384605372928,41.0,Action,Action,Historical,,,enclave,3114,29963,43617,59014,38585,31,16,8,55,205,0,1780,33,301,64,42,9191,XB,2002.0,Adventure,Swing! Entertainment,0.11,0.03,0.0,0.01,0.14
83,131463112,Enclave,1.0,Enclave,,17.0,Starbreeze Engine,Role-playing (RPG),Hack and slash/Beat 'em up,,assassin,orcs,wizards,medieval,arpg - action rpg,Enclave,76.9384605372928,41.0,Action,Action,Historical,,,enclave,3114,29963,43617,59014,38585,31,16,8,55,205,0,1780,33,301,64,42,9191,XB,2002.0,Adventure,Swing! Entertainment,0.11,0.03,0.0,0.01,0.14
84,131610144,Enclave,1.0,Enclave,,17.0,Starbreeze Engine,Role-playing (RPG),Hack and slash/Beat 'em up,,assassin,orcs,wizards,medieval,arpg - action rpg,Enclave,76.9384605372928,41.0,Action,Action,Historical,,,enclave,3114,29963,43617,59014,38585,31,16,8,55,205,0,1780,33,301,64,42,9191,XB,2002.0,Adventure,Swing! Entertainment,0.11,0.03,0.0,0.01,0.14
85,132196353,Enclave,1.1,Enclave,,17.0,Starbreeze Engine,Role-playing (RPG),Hack and slash/Beat 'em up,,assassin,orcs,wizards,medieval,arpg - action rpg,Enclave,76.9384605372928,41.0,Action,Action,Historical,,,enclave,3114,29963,43617,59014,38585,31,16,8,55,205,0,1780,33,301,64,42,9191,XB,2002.0,Adventure,Swing! Entertainment,0.11,0.03,0.0,0.01,0.14
86,134322141,Enclave,1.0,Enclave,,17.0,Starbreeze Engine,Role-playing (RPG),Hack and slash/Beat 'em up,,assassin,orcs,wizards,medieval,arpg - action rpg,Enclave,76.9384605372928,41.0,Action,Action,Historical,,,enclave,3114,29963,43617,59014,38585,31,16,8,55,205,0,1780,33,301,64,42,9191,XB,2002.0,Adventure,Swing! Entertainment,0.11,0.03,0.0,0.01,0.14
87,134641355,Enclave,1.0,Enclave,,17.0,Starbreeze Engine,Role-playing (RPG),Hack and slash/Beat 'em up,,assassin,orcs,wizards,medieval,arpg - action rpg,Enclave,76.9384605372928,41.0,Action,Action,Historical,,,enclave,3114,29963,43617,59014,38585,31,16,8,55,205,0,1780,33,301,64,42,9191,XB,2002.0,Adventure,Swing! Entertainment,0.11,0.03,0.0,0.01,0.14
88,135400225,Enclave,1.0,Enclave,,17.0,Starbreeze Engine,Role-playing (RPG),Hack and slash/Beat 'em up,,assassin,orcs,wizards,medieval,arpg - action rpg,Enclave,76.9384605372928,41.0,Action,Action,Historical,,,enclave,3114,29963,43617,59014,38585,31,16,8,55,205,0,1780,33,301,64,42,9191,XB,2002.0,Adventure,Swing! Entertainment,0.11,0.03,0.0,0.01,0.14
89,138941587,Enclave,4.2,Enclave,,17.0,Starbreeze Engine,Role-playing (RPG),Hack and slash/Beat 'em up,,assassin,orcs,wizards,medieval,arpg - action rpg,Enclave,76.9384605372928,41.0,Action,Action,Historical,,,enclave,3114,29963,43617,59014,38585,31,16,8,55,205,0,1780,33,301,64,42,9191,XB,2002.0,Adventure,Swing! Entertainment,0.11,0.03,0.0,0.01,0.14
90,143877335,Enclave,1.0,Enclave,,17.0,Starbreeze Engine,Role-playing (RPG),Hack and slash/Beat 'em up,,assassin,orcs,wizards,medieval,arpg - action rpg,Enclave,76.9384605372928,41.0,Action,Action,Historical,,,enclave,3114,29963,43617,59014,38585,31,16,8,55,205,0,1780,33,301,64,42,9191,XB,2002.0,Adventure,Swing! Entertainment,0.11,0.03,0.0,0.01,0.14
91,144071257,Enclave,1.0,Enclave,,17.0,Starbreeze Engine,Role-playing (RPG),Hack and slash/Beat 'em up,,assassin,orcs,wizards,medieval,arpg - action rpg,Enclave,76.9384605372928,41.0,Action,Action,Historical,,,enclave,3114,29963,43617,59014,38585,31,16,8,55,205,0,1780,33,301,64,42,9191,XB,2002.0,Adventure,Swing! Entertainment,0.11,0.03,0.0,0.01,0.14
92,146145063,Enclave,1.0,Enclave,,17.0,Starbreeze Engine,Role-playing (RPG),Hack and slash/Beat 'em up,,assassin,orcs,wizards,medieval,arpg - action rpg,Enclave,76.9384605372928,41.0,Action,Action,Historical,,,enclave,3114,29963,43617,59014,38585,31,16,8,55,205,0,1780,33,301,64,42,9191,XB,2002.0,Adventure,Swing! Entertainment,0.11,0.03,0.0,0.01,0.14
93,148362155,Enclave,1.0,Enclave,,17.0,Starbreeze Engine,Role-playing (RPG),Hack and slash/Beat 'em up,,assassin,orcs,wizards,medieval,arpg - action rpg,Enclave,76.9384605372928,41.0,Action,Action,Historical,,,enclave,3114,29963,43617,59014,38585,31,16,8,55,205,0,1780,33,301,64,42,9191,XB,2002.0,Adventure,Swing! Entertainment,0.11,0.03,0.0,0.01,0.14
94,149920224,Enclave,1.0,Enclave,,17.0,Starbreeze Engine,Role-playing (RPG),Hack and slash/Beat 'em up,,assassin,orcs,wizards,medieval,arpg - action rpg,Enclave,76.9384605372928,41.0,Action,Action,Historical,,,enclave,3114,29963,43617,59014,38585,31,16,8,55,205,0,1780,33,301,64,42,9191,XB,2002.0,Adventure,Swing! Entertainment,0.11,0.03,0.0,0.01,0.14
95,150282867,Enclave,1.0,Enclave,,17.0,Starbreeze Engine,Role-playing (RPG),Hack and slash/Beat 'em up,,assassin,orcs,wizards,medieval,arpg - action rpg,Enclave,76.9384605372928,41.0,Action,Action,Historical,,,enclave,3114,29963,43617,59014,38585,31,16,8,55,205,0,1780,33,301,64,42,9191,XB,2002.0,Adventure,Swing! Entertainment,0.11,0.03,0.0,0.01,0.14
96,150751526,Enclave,1.4,Enclave,,17.0,Starbreeze Engine,Role-playing (RPG),Hack and slash/Beat 'em up,,assassin,orcs,wizards,medieval,arpg - action rpg,Enclave,76.9384605372928,41.0,Action,Action,Historical,,,enclave,3114,29963,43617,59014,38585,31,16,8,55,205,0,1780,33,301,64,42,9191,XB,2002.0,Adventure,Swing! Entertainment,0.11,0.03,0.0,0.01,0.14
97,152959594,Enclave,1.4,Enclave,,17.0,Starbreeze Engine,Role-playing (RPG),Hack and slash/Beat 'em up,,assassin,orcs,wizards,medieval,arpg - action rpg,Enclave,76.9384605372928,41.0,Action,Action,Historical,,,enclave,3114,29963,43617,59014,38585,31,16,8,55,205,0,1780,33,301,64,42,9191,XB,2002.0,Adventure,Swing! Entertainment,0.11,0.03,0.0,0.01,0.14
98,153956921,Enclave,1.0,Enclave,,17.0,Starbreeze Engine,Role-playing (RPG),Hack and slash/Beat 'em up,,assassin,orcs,wizards,medieval,arpg - action rpg,Enclave,76.9384605372928,41.0,Action,Action,Historical,,,enclave,3114,29963,43617,59014,38585,31,16,8,55,205,0,1780,33,301,64,42,9191,XB,2002.0,Adventure,Swing! Entertainment,0.11,0.03,0.0,0.01,0.14
99,155673786,Enclave,1.7,Enclave,,17.0,Starbreeze Engine,Role-playing (RPG),Hack and slash/Beat 'em up,,assassin,orcs,wizards,medieval,arpg - action rpg,Enclave,76.9384605372928,41.0,Action,Action,Historical,,,enclave,3114,29963,43617,59014,38585,31,16,8,55,205,0,1780,33,301,64,42,9191,XB,2002.0,Adventure,Swing! Entertainment,0.11,0.03,0.0,0.01,0.14
100,155919035,Enclave,3.9,Enclave,,17.0,Starbreeze Engine,Role-playing (RPG),Hack and slash/Beat 'em up,,assassin,orcs,wizards,medieval,arpg - action rpg,Enclave,76.9384605372928,41.0,Action,Action,Historical,,,enclave,3114,29963,43617,59014,38585,31,16,8,55,205,0,1780,33,301,64,42,9191,XB,2002.0,Adventure,Swing! Entertainment,0.11,0.03,0.0,0.01,0.14
101,156941467,Enclave,1.0,Enclave,,17.0,Starbreeze Engine,Role-playing (RPG),Hack and slash/Beat 'em up,,assassin,orcs,wizards,medieval,arpg - action rpg,Enclave,76.9384605372928,41.0,Action,Action,Historical,,,enclave,3114,29963,43617,59014,38585,31,16,8,55,205,0,1780,33,301,64,42,9191,XB,2002.0,Adventure,Swing! Entertainment,0.11,0.03,0.0,0.01,0.14
102,157193017,Enclave,1.0,Enclave,,17.0,Starbreeze Engine,Role-playing (RPG),Hack and slash/Beat 'em up,,assassin,orcs,wizards,medieval,arpg - action rpg,Enclave,76.9384605372928,41.0,Action,Action,Historical,,,enclave,3114,29963,43617,59014,38585,31,16,8,55,205,0,1780,33,301,64,42,9191,XB,2002.0,Adventure,Swing! Entertainment,0.11,0.03,0.0,0.01,0.14
103,157636450,Enclave,1.0,Enclave,,17.0,Starbreeze Engine,Role-playing (RPG),Hack and slash/Beat 'em up,,assassin,orcs,wizards,medieval,arpg - action rpg,Enclave,76.9384605372928,41.0,Action,Action,Historical,,,enclave,3114,29963,43617,59014,38585,31,16,8,55,205,0,1780,33,301,64,42,9191,XB,2002.0,Adventure,Swing! Entertainment,0.11,0.03,0.0,0.01,0.14
104,157811997,Enclave,1.0,Enclave,,17.0,Starbreeze Engine,Role-playing (RPG),Hack and slash/Beat 'em up,,assassin,orcs,wizards,medieval,arpg - action rpg,Enclave,76.9384605372928,41.0,Action,Action,Historical,,,enclave,3114,29963,43617,59014,38585,31,16,8,55,205,0,1780,33,301,64,42,9191,XB,2002.0,Adventure,Swing! Entertainment,0.11,0.03,0.0,0.01,0.14
105,158136791,Enclave,1.0,Enclave,,17.0,Starbreeze Engine,Role-playing (RPG),Hack and slash/Beat 'em up,,assassin,orcs,wizards,medieval,arpg - action rpg,Enclave,76.9384605372928,41.0,Action,Action,Historical,,,enclave,3114,29963,43617,59014,38585,31,16,8,55,205,0,1780,33,301,64,42,9191,XB,2002.0,Adventure,Swing! Entertainment,0.11,0.03,0.0,0.01,0.14
106,159371621,Enclave,1.0,Enclave,,17.0,Starbreeze Engine,Role-playing (RPG),Hack and slash/Beat 'em up,,assassin,orcs,wizards,medieval,arpg - action rpg,Enclave,76.9384605372928,41.0,Action,Action,Historical,,,enclave,3114,29963,43617,59014,38585,31,16,8,55,205,0,1780,33,301,64,42,9191,XB,2002.0,Adventure,Swing! Entertainment,0.11,0.03,0.0,0.01,0.14
107,159994178,Enclave,1.3,Enclave,,17.0,Starbreeze Engine,Role-playing (RPG),Hack and slash/Beat 'em up,,assassin,orcs,wizards,medieval,arpg - action rpg,Enclave,76.9384605372928,41.0,Action,Action,Historical,,,enclave,3114,29963,43617,59014,38585,31,16,8,55,205,0,1780,33,301,64,42,9191,XB,2002.0,Adventure,Swing! Entertainment,0.11,0.03,0.0,0.01,0.14
108,161366228,Enclave,1.0,Enclave,,17.0,Starbreeze Engine,Role-playing (RPG),Hack and slash/Beat 'em up,,assassin,orcs,wizards,medieval,arpg - action rpg,Enclave,76.9384605372928,41.0,Action,Action,Historical,,,enclave,3114,29963,43617,59014,38585,31,16,8,55,205,0,1780,33,301,64,42,9191,XB,2002.0,Adventure,Swing! Entertainment,0.11,0.03,0.0,0.01,0.14
109,163712958,Enclave,1.0,Enclave,,17.0,Starbreeze Engine,Role-playing (RPG),Hack and slash/Beat 'em up,,assassin,orcs,wizards,medieval,arpg - action rpg,Enclave,76.9384605372928,41.0,Action,Action,Historical,,,enclave,3114,29963,43617,59014,38585,31,16,8,55,205,0,1780,33,301,64,42,9191,XB,2002.0,Adventure,Swing! Entertainment,0.11,0.03,0.0,0.01,0.14
110,163972488,Enclave,1.0,Enclave,,17.0,Starbreeze Engine,Role-playing (RPG),Hack and slash/Beat 'em up,,assassin,orcs,wizards,medieval,arpg - action rpg,Enclave,76.9384605372928,41.0,Action,Action,Historical,,,enclave,3114,29963,43617,59014,38585,31,16,8,55,205,0,1780,33,301,64,42,9191,XB,2002.0,Adventure,Swing! Entertainment,0.11,0.03,0.0,0.01,0.14
111,166863117,Enclave,1.0,Enclave,,17.0,Starbreeze Engine,Role-playing (RPG),Hack and slash/Beat 'em up,,assassin,orcs,wizards,medieval,arpg - action rpg,Enclave,76.9384605372928,41.0,Action,Action,Historical,,,enclave,3114,29963,43617,59014,38585,31,16,8,55,205,0,1780,33,301,64,42,9191,XB,2002.0,Adventure,Swing! Entertainment,0.11,0.03,0.0,0.01,0.14
112,167118460,Enclave,2.0,Enclave,,17.0,Starbreeze Engine,Role-playing (RPG),Hack and slash/Beat 'em up,,assassin,orcs,wizards,medieval,arpg - action rpg,Enclave,76.9384605372928,41.0,Action,Action,Historical,,,enclave,3114,29963,43617,59014,38585,31,16,8,55,205,0,1780,33,301,64,42,9191,XB,2002.0,Adventure,Swing! Entertainment,0.11,0.03,0.0,0.01,0.14
113,168324795,Enclave,1.0,Enclave,,17.0,Starbreeze Engine,Role-playing (RPG),Hack and slash/Beat 'em up,,assassin,orcs,wizards,medieval,arpg - action rpg,Enclave,76.9384605372928,41.0,Action,Action,Historical,,,enclave,3114,29963,43617,59014,38585,31,16,8,55,205,0,1780,33,301,64,42,9191,XB,2002.0,Adventure,Swing! Entertainment,0.11,0.03,0.0,0.01,0.14
114,170068207,Enclave,4.9,Enclave,,17.0,Starbreeze Engine,Role-playing (RPG),Hack and slash/Beat 'em up,,assassin,orcs,wizards,medieval,arpg - action rpg,Enclave,76.9384605372928,41.0,Action,Action,Historical,,,enclave,3114,29963,43617,59014,38585,31,16,8,55,205,0,1780,33,301,64,42,9191,XB,2002.0,Adventure,Swing! Entertainment,0.11,0.03,0.0,0.01,0.14
115,173249224,Enclave,1.0,Enclave,,17.0,Starbreeze Engine,Role-playing (RPG),Hack and slash/Beat 'em up,,assassin,orcs,wizards,medieval,arpg - action rpg,Enclave,76.9384605372928,41.0,Action,Action,Historical,,,enclave,3114,29963,43617,59014,38585,31,16,8,55,205,0,1780,33,301,64,42,9191,XB,2002.0,Adventure,Swing! Entertainment,0.11,0.03,0.0,0.01,0.14
116,173434036,Enclave,1.0,Enclave,,17.0,Starbreeze Engine,Role-playing (RPG),Hack and slash/Beat 'em up,,assassin,orcs,wizards,medieval,arpg - action rpg,Enclave,76.9384605372928,41.0,Action,Action,Historical,,,enclave,3114,29963,43617,59014,38585,31,16,8,55,205,0,1780,33,301,64,42,9191,XB,2002.0,Adventure,Swing! Entertainment,0.11,0.03,0.0,0.01,0.14
117,179377677,Enclave,1.0,Enclave,,17.0,Starbreeze Engine,Role-playing (RPG),Hack and slash/Beat 'em up,,assassin,orcs,wizards,medieval,arpg - action rpg,Enclave,76.9384605372928,41.0,Action,Action,Historical,,,enclave,3114,29963,43617,59014,38585,31,16,8,55,205,0,1780,33,301,64,42,9191,XB,2002.0,Adventure,Swing! Entertainment,0.11,0.03,0.0,0.01,0.14
118,180561370,Enclave,1.0,Enclave,,17.0,Starbreeze Engine,Role-playing (RPG),Hack and slash/Beat 'em up,,assassin,orcs,wizards,medieval,arpg - action rpg,Enclave,76.9384605372928,41.0,Action,Action,Historical,,,enclave,3114,29963,43617,59014,38585,31,16,8,55,205,0,1780,33,301,64,42,9191,XB,2002.0,Adventure,Swing! Entertainment,0.11,0.03,0.0,0.01,0.14
119,180901075,Enclave,2.2,Enclave,,17.0,Starbreeze Engine,Role-playing (RPG),Hack and slash/Beat 'em up,,assassin,orcs,wizards,medieval,arpg - action rpg,Enclave,76.9384605372928,41.0,Action,Action,Historical,,,enclave,3114,29963,43617,59014,38585,31,16,8,55,205,0,1780,33,301,64,42,9191,XB,2002.0,Adventure,Swing! Entertainment,0.11,0.03,0.0,0.01,0.14
120,180984112,Enclave,1.0,Enclave,,17.0,Starbreeze Engine,Role-playing (RPG),Hack and slash/Beat 'em up,,assassin,orcs,wizards,medieval,arpg - action rpg,Enclave,76.9384605372928,41.0,Action,Action,Historical,,,enclave,3114,29963,43617,59014,38585,31,16,8,55,205,0,1780,33,301,64,42,9191,XB,2002.0,Adventure,Swing! Entertainment,0.11,0.03,0.0,0.01,0.14
121,182399789,Enclave,1.9,Enclave,,17.0,Starbreeze Engine,Role-playing (RPG),Hack and slash/Beat 'em up,,assassin,orcs,wizards,medieval,arpg - action rpg,Enclave,76.9384605372928,41.0,Action,Action,Historical,,,enclave,3114,29963,43617,59014,38585,31,16,8,55,205,0,1780,33,301,64,42,9191,XB,2002.0,Adventure,Swing! Entertainment,0.11,0.03,0.0,0.01,0.14
